Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa),County
1957-08,0.17,48.6,65.1,81.5,45.5,2.03,26.59,Yakima
1957-09,0.82,46.1,63.2,80.4,44.8,1.57,25.99,Yakima
1957-10,1.62,37,48,58.9,38,0.46,9.59,Yakima
1957-11,0.38,25.9,37.8,49.7,27.3,0.39,6.77,Yakima
1957-12,1.23,27.3,36.4,45.5,28.2,0.23,4.61,Yakima
1958-01,1.9,27.5,35.4,43.3,29,0.18,3.71,Yakima
1958-02,1.83,34.7,43.3,51.8,35,0.34,5.99,Yakima
1958-03,0.91,29.1,41,52.8,27.6,0.67,8.33,Yakima
1958-04,0.89,34.6,48.2,61.8,33,0.77,12.6,Yakima
1958-05,0.13,45.8,63.5,81.3,41,2.23,28.9,Yakima
1958-06,0.69,53.9,68.6,83.3,46.8,3.49,29.88,Yakima
1958-07,0.89,57,74.3,91.7,48.3,4.34,40.07,Yakima
1958-08,0.06,52.8,71.8,90.7,46.4,3.22,39.87,Yakima
1958-09,0.08,44,59.8,75.5,41.4,1.64,22.32,Yakima
1958-10,0.11,34.7,51.1,67.5,35.9,0.66,16.09,Yakima
1958-11,1.26,27.9,37.8,47.8,29.6,0.21,5.64,Yakima
1958-12,0.75,27.9,34,40,28.7,0.22,2.6,Yakima
1959-01,1.84,23.6,31.5,39.3,24.1,0.23,3.56,Yakima
1959-02,1.33,26.6,35.3,44.1,26,0.35,4.87,Yakima
1959-03,0.65,31.1,42.8,54.5,27.2,0.98,9.44,Yakima
1959-04,0.05,34.7,50.5,66.2,28.6,1.67,16.85,Yakima
1959-05,0.2,37.6,53.2,68.7,31.1,1.95,18.31,Yakima
1959-06,0.28,47.6,62.9,78.2,41.5,2.44,25.04,Yakima
1959-07,0,51,69.8,88.5,44.6,2.74,37.33,Yakima
1959-08,0,46.7,64.7,82.7,42.7,1.96,30,Yakima
1959-09,0.75,44.5,58,71.4,42.7,1.25,17.83,Yakima
1959-10,0.51,37.1,50.6,64,37.1,0.84,12.75,Yakima
1959-11,0.19,24.6,36.2,47.9,24,0.59,6.95,Yakima
1959-12,0.16,22.9,31.6,40.3,25.7,0.14,3.4,Yakima
1960-01,0.93,14,23.2,32.3,18.1,0.11,2.21,Yakima
1960-02,1.42,25.8,36.2,46.6,24.4,0.46,6.23,Yakima
1960-03,1.01,27.8,40.7,53.7,26.9,0.61,10.32,Yakima
1960-04,0.97,35,49,63.1,31.4,1.21,14.41,Yakima
1960-05,0.64,40.4,54,67.7,36.4,1.49,16.49,Yakima
1960-06,0.09,47.2,64,80.8,41,2.48,28.03,Yakima
1960-07,0,52.7,72.8,92.8,43.7,4.03,43.96,Yakima
1960-08,0.22,49.4,66,82.5,43.9,2.47,30.1,Yakima
1960-09,0.18,43.2,60.7,78.3,40.1,1.7,25.08,Yakima
1960-10,0.21,36.7,51.3,66,36.4,0.87,15.15,Yakima
1960-11,1.96,28.5,39,49.4,29.2,0.42,6.32,Yakima
1960-12,0.95,20.9,28,35,23.6,0.07,2.25,Yakima
1961-01,0.72,25.4,32.9,40.5,26.8,0.21,3.23,Yakima
1961-02,2.41,31.9,41.2,50.5,31.7,0.37,6.21,Yakima
1961-03,1.66,32.6,43.4,54.3,31.4,0.59,8.54,Yakima
1961-04,0.84,36,49.1,62.2,31.7,1.25,13.21,Yakima
1961-05,0.93,42.7,56.4,70.1,38.3,1.67,17.87,Yakima
1961-06,0.48,49.8,67.9,86,44.8,2.51,34.3,Yakima
1961-07,0.31,53.5,72.1,90.8,46.9,3.27,39.3,Yakima
1961-08,0.12,54.5,73.4,92.3,48.4,3.4,41.64,Yakima
1961-09,0.03,40.8,57.6,74.4,36.7,1.66,22.13,Yakima
1961-10,0.33,34.2,48.1,62.1,33.5,0.79,12.91,Yakima
1961-11,1.2,22.7,33.8,45,24,0.37,5.45,Yakima
1961-12,1.61,23.8,32,40.2,23.6,0.34,3.97,Yakima
1962-01,0.16,20.2,30.3,40.4,20.2,0.38,4.62,Yakima
1962-02,1.28,26.3,35.9,45.4,26.4,0.31,5.13,Yakima
1962-03,0.58,27.5,39.4,51.4,26.7,0.51,8.17,Yakima
1962-04,0.73,37.2,52.3,67.4,31.5,1.72,17.55,Yakima
1962-05,1.11,39.7,53.1,66.5,35.3,1.48,15.34,Yakima
1962-06,0.02,44.3,62.1,80,39.1,2.16,27.94,Yakima
1962-07,0,49,67.9,86.8,42.6,3.03,36.16,Yakima
1962-08,0.48,49.3,65.9,82.5,45.9,1.67,28.5,Yakima
1962-09,0.4,44.4,62.1,79.8,40.4,2.02,27.38,Yakima
1962-10,1.67,36.1,49.5,62.8,39.6,0.19,10.79,Yakima
1962-11,1.26,31.8,41.3,50.8,34.2,0.26,5.49,Yakima
1962-12,0.77,29.3,36.4,43.5,30.3,0.19,3.28,Yakima
1963-01,0.5,15.9,26,36.1,14,0.43,4.02,Yakima
1963-02,1.49,27.1,37.3,47.4,29.6,0.21,4.97,Yakima
1963-03,0.99,31.4,43.3,55.2,28.4,0.9,9.84,Yakima
1963-04,1.65,35.4,47.1,58.8,33.7,0.64,10.54,Yakima
1963-05,0.52,40.8,56.7,72.6,35.3,1.9,22.19,Yakima
1963-06,0.14,47.5,63.3,79,41.3,2.49,26.57,Yakima
1963-07,0.81,50.3,65.8,81.3,44.4,2.49,27,Yakima
1963-08,0.21,51,68.3,85.7,46.3,2.35,32.55,Yakima
1963-09,0.24,48.5,65.2,82,46.6,1.9,27.73,Yakima
1963-10,0.1,38.3,51.8,65.3,38,1.31,13.69,Yakima
1963-11,1.56,31.5,40.8,50.1,31.8,0.61,5.87,Yakima
1963-12,1.18,23.7,29.3,35,23.8,0.39,1.97,Yakima
1964-01,0.96,25.8,34.1,42.4,25,0.56,4.23,Yakima
1964-02,0,24,37.7,51.3,23,0.58,8.44,Yakima
1964-03,0.21,28.4,40.6,52.9,23.6,1.16,9.23,Yakima
1964-04,0.13,31.9,47,62,26.6,1.42,14.14,Yakima
1964-05,0,37.9,54.5,71.2,30.1,2.24,20.3,Yakima
1964-06,1.07,47.7,61.9,76,41.8,2.3,22.1,Yakima
1964-07,0.16,49.4,67.1,84.9,46.1,2.19,31.13,Yakima
1964-08,0.12,47.3,64,80.8,43.9,2.11,26.68,Yakima
1964-09,0.02,40.8,57.6,74.3,38.7,1.58,20.74,Yakima
1964-10,0.32,35,50.1,65.1,34.3,1.09,14.06,Yakima
1964-11,1.49,30.1,37.3,44.5,30.6,0.42,3.74,Yakima
1964-12,5.7,19.7,27.2,34.6,20.4,0.44,2.53,Yakima
1965-01,1.48,22.9,30,37.2,24,0.22,2.65,Yakima
1965-02,0.02,28.9,38.6,48.3,26.8,0.72,6.44,Yakima
1965-03,0.24,27.8,41.3,54.7,21.4,1.22,10.67,Yakima
1965-04,0.5,36.3,51.5,66.6,32.9,1.13,16.61,Yakima
1965-05,0.06,38.6,55,71.5,32,1.83,21,Yakima
1965-06,0.52,46.6,63.3,80,40.1,2.1,27.61,Yakima
1965-07,0.42,51.4,69.8,88.2,46.6,1.89,35.92,Yakima
1965-08,0.33,52.7,68.6,84.4,48.5,1.8,30.24,Yakima
1965-09,0.04,40.2,57.6,75,37.5,0.92,23.05,Yakima
1965-10,0.09,37.6,52.6,67.7,36.4,0.81,16.43,Yakima
1965-11,2.01,34.7,42.5,50.4,34.5,0.49,5.64,Yakima
1965-12,0.86,23,31.2,39.5,24.8,0.26,3.4,Yakima
1966-01,2.36,22.4,29.8,37.2,23.2,0.36,2.81,Yakima
1966-02,0.22,27.4,36.8,46.2,27.1,0.46,5.35,Yakima
1966-03,0.92,31.3,42.7,54.1,29.3,0.72,8.74,Yakima
1966-04,0,37.3,51.4,65.5,30.3,1.75,16.54,Yakima
1966-05,0.11,43.1,58.9,74.7,34.8,2.29,23.87,Yakima
1966-06,0.2,47.3,61.3,75.4,41.3,2.04,22.04,Yakima
1966-07,1.03,51.4,66.8,82.1,47.8,1.47,27.21,Yakima
1966-08,0,51.4,68.2,85.1,44.4,2.66,32.89,Yakima
1966-09,0.67,48.3,63.8,79.3,47.2,0.71,24.34,Yakima
1966-10,0.47,36.9,50.9,64.8,35.2,0.92,14.75,Yakima
1966-11,2.5,31.2,41.7,52.2,32.6,0.21,7.17,Yakima
1966-12,1.76,28.7,36.3,44,29.7,0.34,3.97,Yakima
1967-01,1.08,30.3,38.2,46,28.5,0.68,4.91,Yakima
1967-02,0,28.6,40.9,53.2,26.2,0.74,8.9,Yakima
1967-03,0.75,30,41.8,53.5,26.2,1.01,9.21,Yakima
1967-04,1.34,32.8,44.5,56.1,29.9,0.85,9.91,Yakima
1967-05,0.25,41.4,56.5,71.6,36.8,1.45,19.7,Yakima
1967-06,0.76,50.7,66.3,82,46.6,1.67,27.66,Yakima
1967-07,0,52,70.2,88.4,45.7,2.37,37.06,Yakima
1967-08,0,52.1,72.3,92.6,45.7,2.44,43.22,Yakima
1967-09,0.09,48.8,66.6,84.5,44,1.77,32.34,Yakima
1967-10,0.57,38.2,51.2,64.2,36.7,0.78,13.62,Yakima
1967-11,0.39,28.2,39.9,51.7,28.4,0.39,7.84,Yakima
1967-12,0.8,22,31.6,41.2,22.6,0.4,4.35,Yakima
1968-01,1.97,22.3,31.7,41.2,22.6,0.42,4.4,Yakima
1968-02,1.13,27.6,39.3,51,28.6,0.29,7.03,Yakima
1968-03,0.12,33.6,45.5,57.3,30.1,1.04,10.67,Yakima
1968-04,0.04,34.4,47.9,61.3,25.7,1.69,14.33,Yakima
1968-05,0.35,41.9,56.5,71.1,34.1,2.14,20.19,Yakima
1968-06,0.1,48.3,63.4,78.5,40.6,2.52,26.21,Yakima
1968-07,0.1,53.5,70.8,88.1,45.4,2.72,36.46,Yakima
1968-08,1.7,51.3,65,78.7,46.8,1.77,23.72,Yakima
1968-09,0.28,47,61.5,76,43.1,1.35,22.27,Yakima
1968-10,0.89,33.8,46.7,59.6,33.3,0.53,11.63,Yakima
1968-11,1.86,30.8,39.5,48.2,32.6,0.15,5.19,Yakima
1968-12,2.51,20.2,28.3,36.4,22.5,0.19,2.9,Yakima
1969-01,2.18,10.8,19.1,27.3,13.6,0.23,1.7,Yakima
1969-02,1.3,21.2,29.8,38.4,21.6,0.29,3.51,Yakima
1969-03,0.28,29.7,42.1,54.6,25.9,0.94,9.73,Yakima
1969-04,0.32,35.9,48.8,61.6,30.1,1.44,13.34,Yakima
1969-05,0.69,43.7,59.2,74.7,37.8,1.69,22.78,Yakima
1969-06,0.52,53.4,68.5,83.6,44.8,3.3,30.62,Yakima
1969-07,0,51.8,68.1,84.3,42.4,3.02,32.52,Yakima
1969-08,0,48.1,65.8,83.5,41.3,2.07,31.8,Yakima
1969-09,0.42,46.5,61.1,75.7,41.2,1.7,22.69,Yakima
1969-10,0.31,33.9,47.7,61.6,30.6,1,13.17,Yakima
1969-11,0.16,29,40,50.9,29.3,0.41,7.33,Yakima
1969-12,2.89,27.2,32.3,37.3,26.7,0.44,2.18,Yakima
1970-01,4.81,21.6,28.6,35.6,21.9,0.32,2.58,Yakima
1970-02,0.63,31.2,40.2,49.2,28.3,0.8,6.46,Yakima
1970-03,0.54,31.7,43.5,55.3,25.3,1.32,10.39,Yakima
1970-04,0.21,34.6,46.7,58.8,24.7,1.85,12.81,Yakima
1970-05,0.08,42,57.8,73.5,31.9,2.48,22.91,Yakima
1970-06,0.14,51.6,68.1,84.7,40.9,3.64,33.76,Yakima
1970-07,0,54,70.8,87.7,44.3,3.86,36.43,Yakima
1970-08,0,50.4,69.1,87.7,42.2,2.7,37.22,Yakima
1970-09,0.08,42.2,57.2,72.3,34.6,2.24,21.29,Yakima
1970-10,0.54,32.9,48.1,63.3,30.1,0.93,14.94,Yakima
1970-11,1.36,30.1,39.5,48.8,28.6,0.64,6.34,Yakima
1970-12,1.85,20.7,28.8,37,22.1,0.26,2.99,Yakima
1971-01,1.99,25.9,35.1,44.3,24.3,0.6,5.07,Yakima
1971-02,0.06,27.1,38.4,49.7,25.5,0.68,7.54,Yakima
1971-03,1.92,28.3,38.5,48.8,24.1,0.96,7.21,Yakima
1971-04,0.94,34.2,47.5,60.8,27.8,1.42,13.4,Yakima
1971-05,0.42,44.2,59.5,74.9,34.9,2.39,23.65,Yakima
1971-06,0.42,45.1,59.5,73.9,39.5,1.71,21.29,Yakima
1971-07,0.07,51.8,70.3,88.7,43.3,2.76,38.39,Yakima
1971-08,0.02,53,72.4,91.8,46.2,2.23,42.27,Yakima
1971-09,0.9,39.1,55.2,71.3,37,0.97,19.65,Yakima
1971-10,0.3,32.8,47.4,62.1,32.1,0.61,13.54,Yakima
1971-11,1.22,28.7,38.9,49,28.9,0.37,6.62,Yakima
1971-12,1.86,22.2,30,37.8,21.8,0.44,3.28,Yakima
1972-01,1.44,20.5,29.6,38.7,18.5,0.61,4.3,Yakima
1972-02,0.58,23.8,33.1,42.4,22.5,0.49,4.7,Yakima
1972-03,1.22,32,43.6,55.2,29.3,0.8,9.6,Yakima
1972-04,0.21,32.5,45.3,58.2,25.5,1.45,12.5,Yakima
1972-05,0.84,43.4,58.4,73.5,36.9,1.64,21.92,Yakima
1972-06,0.84,48.9,63.9,79,44,1.73,25.63,Yakima
1972-07,0.22,51.3,69.2,87.1,43.4,3.06,36.39,Yakima
1972-08,0.56,53.3,70.9,88.6,46.8,2.43,37.19,Yakima
1972-09,0.23,40.9,56.2,71.6,36.9,1.25,20.35,Yakima
1972-10,0.11,32.1,48.6,65,31.6,0.51,16.21,Yakima
1972-11,0.91,32.2,40.2,48.3,33.1,0.3,4.93,Yakima
1972-12,1.99,18,26.3,34.7,16.4,0.54,3.32,Yakima
1973-01,1.41,20.1,28.2,36.2,19.9,0.44,3.17,Yakima
1973-02,0.4,27.9,36.5,45.1,27,0.49,4.85,Yakima
1973-03,0.03,31.8,44.1,56.5,27.9,1.14,10.47,Yakima
1973-04,0.07,34.9,50.1,65.3,26.7,2.02,16.9,Yakima
1973-05,0.11,41.5,57.6,73.7,33.6,2.61,23.1,Yakima
1973-06,0.05,48.6,63.2,77.7,38.3,3.67,25.79,Yakima
1973-07,0,52.3,70.2,88,41.7,3.88,37.69,Yakima
1973-08,0.01,48.8,66.8,84.8,41,3.06,33.68,Yakima
1973-09,0.93,45.7,60.2,74.6,41.2,1.8,21.18,Yakima
1973-10,1.12,36.2,48.9,61.6,36.2,0.58,11.48,Yakima
1973-11,4.08,28.8,36.2,43.5,28.5,0.41,3.89,Yakima
1973-12,3.51,28.6,35.7,42.8,30.1,0.19,3.31,Yakima
1974-01,2.59,16.7,26.2,35.8,15.7,0.57,4.03,Yakima
1974-02,0.9,28.8,39.1,49.4,27.5,0.7,6.66,Yakima
1974-03,1.45,31.1,42.4,53.7,28,0.94,8.87,Yakima
1974-04,1.46,37.3,49.5,61.7,32.8,1.39,12.55,Yakima
1974-05,0.5,40.3,53.9,67.6,34.5,1.9,16.65,Yakima
1974-06,0.21,48.7,66,83.3,41.3,3.43,31.48,Yakima
1974-07,0.41,51.5,67.9,84.3,45.5,2.91,31.07,Yakima
1974-08,0,51.7,69.8,87.8,46.3,2.77,35.3,Yakima
1974-09,0,44.4,63.1,81.8,40.6,2.13,29.04,Yakima
1974-10,0.47,33.7,50.5,67.2,32.3,1.24,16.48,Yakima
1974-11,0.69,32.3,41.4,50.5,33.5,0.54,5.68,Yakima
1974-12,1.56,27.8,35.4,43.1,29,0.26,3.56,Yakima
1975-01,2.88,22.9,31.1,39.4,23.7,0.36,3.48,Yakima
1975-02,1.97,23.7,32.6,41.5,23.2,0.54,4.51,Yakima
1975-03,0.82,28.9,40,51.1,26.5,0.83,7.69,Yakima
1975-04,0.52,32.6,46.1,59.5,27.7,1.5,12.4,Yakima
1975-05,0.21,41.3,56.5,71.8,33.1,2.6,20.61,Yakima
1975-06,0.36,47.3,62.7,78.2,40.1,2.85,25.45,Yakima
1975-07,0.2,56.5,73.4,90.4,50.5,3.39,37.66,Yakima
1975-08,1.47,50.3,65.6,80.8,46.1,2.14,26.22,Yakima
1975-09,0,42.8,61.6,80.3,41.3,1.5,26.96,Yakima
1975-10,1.04,37.6,49.2,60.8,37.1,0.92,11.33,Yakima
1975-11,0.92,27.4,38.3,49.1,26.6,0.75,7.16,Yakima
1975-12,0.97,25.8,33.7,41.7,25.7,0.61,3.86,Yakima
1976-01,0.86,24.7,33.3,41.9,26.4,0.23,3.77,Yakima
1976-02,0.92,26.2,35.9,45.6,23.3,0.66,6.17,Yakima
1976-03,0.46,27.6,39.3,51.1,24.2,0.96,8.3,Yakima
1976-04,0.83,35.3,47.7,60.1,29.8,1.55,12.29,Yakima
1976-05,0.12,40.7,56.4,72,34.5,2.19,20.41,Yakima
1976-06,0.14,44,59.5,75.1,37,2.44,22.6,Yakima
1976-07,0.41,51.4,67.9,84.3,45,3.23,31.02,Yakima
1976-08,1.04,51.2,65.8,80.4,47.9,2.09,24.96,Yakima
1976-09,0.13,47.9,64.2,80.6,44.5,2.28,26.01,Yakima
1976-10,0.08,33.8,50,66.2,32.8,1.28,15.69,Yakima
1976-11,0.09,27.5,39.9,52.3,29.3,0.5,7.01,Yakima
1976-12,0.11,21,31.1,41.1,23.9,0.22,3.71,Yakima
1977-01,0.18,17.1,24,30.9,19.7,0.14,1.71,Yakima
1977-02,0.53,27.6,38.3,49.1,28.3,0.51,6.7,Yakima
1977-03,0.49,31.5,42.7,53.8,27.5,0.93,9.26,Yakima
1977-04,0,37.5,53.4,69.3,28.4,2.55,20.4,Yakima
1977-05,0.73,39.2,53,66.7,34.1,1.84,16.24,Yakima
1977-06,0.47,51.8,67.7,83.6,42.4,4.05,30.78,Yakima
1977-07,0,51.8,68.2,84.7,42.7,4.21,32.28,Yakima
1977-08,0.89,55.7,72.9,90.1,47.8,4.34,39.59,Yakima
1977-09,0.71,43.2,57.4,71.5,42.8,1.07,17.56,Yakima
1977-10,0.28,34.5,49.2,63.9,34.9,0.91,13.57,Yakima
1977-11,1.15,26.9,36.9,46.9,25.9,0.65,6.1,Yakima
1977-12,3.14,26.6,33.7,40.8,25.8,0.57,3.75,Yakima
1978-01,3.19,26.9,32.3,37.7,26,0.4,2.34,Yakima
1978-02,1.45,30.2,37.5,44.7,30.4,0.35,3.89,Yakima
